id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
508128,unranked,Brookline College-Phoenix,brookline-collegephoenix,,proprietary,-2,AZ,,,,,,,,,,< 2.0,,,,
666949,regional-colleges-south,Broward College,broward-college,south,public,-2,"Fort Lauderdale, FL",,33243,,,100,2.9,,,,2.2,,,,
667082,health,Bryan College of Health Sciences,bryan-college-of-health-sciences,,private,-2,"Lincoln, NE",19410,661,,,58,3.6,,,,3.2,,,20,23
6477,health,Cabarrus College of Health Sciences,cabarrus-college-of-health-sciences,,private,-2,"Concord, NC",13966,439,,,28,,,,,,970,1140,19,22
1127,specialty-arts,California College of the Arts,california-college-of-the-arts,,private,-2,"San Francisco, CA",52312,1239,,,85,,,,,,,,,
1132,specialty-arts,California Institute of the Arts,california-institute-of-the-arts,,private,-2,"Valencia, CA",53466,1021,,,25,,,,,,,,,
2450,faith,Calvary University,calvary-university,,private,-2,"Kansas City, MO",11164,348,,,78,,,,,,1030,1220,19,23
1436,technology,Capitol Technology University,capitol-technology-university,,private,-2,"Laurel, MD",26874,400,,,83,,< 2.0,,< 2.0,,1020,1230,19,25
CA0003,unranked,Carleton University,carleton-university,,public,-2,"Ottawa, Ontario",,,,,,,,,,,,,,
667031,regional-colleges-west,Cascadia College,cascadia-college,west,public,-2,"Bothell, WA",4788,3387,,,,,,,,,,,,
667084,health,CEM College--San Juan,cem-college-san-juan,,proprietary,-2,"San Juan, PR",8616,276,,,,,,,,,,,,
666981,regional-colleges-west,Centralia College,centralia-college,west,public,-2,"Centralia, WA",5113,3077,,,,,,,,,,,,
6385,health,Chamberlain University,chamberlain-university,,proprietary,-2,"Downers Grove, IL",20381,14673,,,,,,,,2.0,,,,
10365,health,Charles R. Drew University of Medicine and Science,charles-r-drew-university-of-medicine-and-science,,private,-2,"Los Angeles, CA",18130,241,,,25,3.1,,,,,787,943,,
667085,health,Chicago School of Professional Psychology at Los Angeles,chicago-school-of-professional-psychology-at-los-angeles,,private,-2,"Los Angeles, CA",12524,180,,,13,,,,,,,,,
1472,regional-colleges-south,Chipola College,chipola-college,south,public,-2,"Marianna, FL",8950,1939,,,,,,,,,,,,
667086,health,Christ College of Nursing and Health Sciences,christ-college-of-nursing-and-health-sciences,,private,-2,"Cincinnati, OH",15381,938,,,52,,,,,2.1,960,1095,20,24
13022,regional-universities-west,City University of Seattle,city-university-of-seattle,west,private,-2,"Seattle, WA",,807,,,,,,,,,,,,
667032,regional-colleges-west,Clark College,clark-college,west,public,-2,"Vancouver, WA",9718,9233,,,,,,,,,,,,
9862,health,Clarkson College,clarkson-college,,private,-2,"Omaha, NE",14496,595,,,46,,,,,2.9,,,19,22
2670,faith,Clarks Summit University,clarks-summit-university,,private,-2,"Clarks Summit, PA",26082,536,,,41,,,,,,,,,
25356,faith,Clear Creek Baptist Bible College,clear-creek-baptist-bible-college,,private,-2,"Pineville, KY",9870,123,,,,,,,,,,,,
2246,specialty-business,Cleary University,cleary-university,,private,-2,"Howell, MI",22230,462,,,71,,,,,,950,1170,18,19
3982,specialty-arts,Cleveland Institute of Art,cleveland-institute-of-art,,private,-2,"Cleveland, OH",44385,645,,,70,,,,,,1010,1210,20,27
3031,specialty-arts,Cleveland Institute of Music,cleveland-institute-of-music,,private,-2,"Cleveland, OH",44774,230,,,37,,,,,,,,,
20907,health,Cleveland University--Kansas City,cleveland-university-kansas-city,,private,-2,"Overland Park, KS",14400,74,,,100,,,,,,,,,
667033,regional-colleges-west,Clover Park Technical College,clover-park-technical-college,west,public,-2,"Lakewood, WA",5740,3973,,,,,,,,,,,,
6771,specialty-arts,College for Creative Studies,college-for-creative-studies,,private,-2,"Detroit, MI",47585,1480,,,44,,,,,,,,,
667124,faith,College of Biblical Studies--Houston,college-of-biblical-studies-houston,,private,-2,"Houston, TX",9225,460,,,,,,,,,,,,
666950,regional-colleges-south,College of Central Florida,college-of-central-florida,south,public,-2,"Ocala, FL",,6605,,,,,,,,2.9,,,,
667133,tribal,College of Menominee Nation,college-of-menominee-nation,,private,-2,"Keshena, WI",6200,191,,,,,,,,,,,,
10362,regional-colleges-west,College of Southern Nevada,college-of-southern-nevada,west,public,-2,"Las Vegas, NV",11355,33942,,,,,,,,,,,,
666982,regional-colleges-west,Columbia Basin College,columbia-basin-college,west,public,-2,"Pasco, WA",7484,7280,,,,,,,,,,,,
667087,health,Columbia Central University--Caguas,columbia-central-university-caguas,,proprietary,-2,"Caguas, PR",7180,897,,,,,,,,,,,,
667075,specialty-arts,Columbia College Hollywood,columbia-college-hollywood,,private,-2,"Tarzana, CA",26175,870,,,,,,,,,,,,
2707,national-universities,Columbia University,columbia-university,,private,-2,"New York, NY",63530,6170,,,,,3.7,,4.3,,1470,1570,33,35
3039,specialty-arts,Columbus College of Art and Design,columbus-college-of-art-and-design,,private,-2,"Columbus, OH",37370,1048,,,93,,,,,,970,1220,18,24
667034,regional-colleges-west,Community College of Denver,community-college-of-denver,west,public,-2,"Denver, CO",16210,8232,,,,,,,,,,,,
2467,faith,Conception Seminary College,conception-seminary-college,,private,-2,"Conception, MO",22873,47,,,100,,,,,,,,13,25
2709,unranked,Concordia College--New York,concordia-college-new-york,,private,-2,"Bronxville, NY",,,,,,,,,,2.4,,,,
CA0004,unranked,Concordia University (QC),concordia-university-quebec,,public,-2,"Montreal, Quebec",,,,,,,,,,,,,,
12315,specialty-arts,Cornish College of the Arts,cornish-college-of-the-arts,,private,-2,"Seattle, WA",34398,595,,,73,,,,,,,,,
20682,health,Cox College,cox-college,,private,-2,"Springfield, MO",12600,728,,,39,,,,,2.3,,,,
29351,faith,Criswell College,criswell-college,,private,-2,"Dallas, TX",12624,174,,,97,,,,,,1060,1220,18,20
7304,special-focus,Culinary Institute of America,culinary-institute-of-america,,private,-2,"Hyde Park, NY",34650,3102,,,,3,,,,,960,1190,18,24
3251,specialty-arts,Curtis Institute of Music,curtis-institute-of-music,,private,-2,"Philadelphia, PA",3015,131,,,4,,,,,,,,,
667035,regional-colleges-west,Cypress College,cypress-college,west,public,-2,"Cypress, CA",8898,15679,,,,,,,,,,,,
CA0005,unranked,Dalhousie University,dalhousie-university,,public,-2,"Halifax, Nova Scotia",,,,,,,,,,,,,,
21691,faith,Davis College,davis-college,,private,-2,"Bible School Park, NY",17150,88,,,31,,,,,,,,,
1475,regional-colleges-south,Daytona State College,daytona-state-college,south,public,-2,"Daytona Beach, FL",11994,13430,,,,,,,,2.0,,,,
667023,regional-colleges-north,Delaware Technical Community College--Terry,delaware-technical-community-college-terry,north,public,-2,"Dover, DE",11808,13660,,,,,,,,< 2.0,,,,
667088,health,Denver College of Nursing,denver-college-of-nursing,,proprietary,-2,"Denver, CO",,,,,,,,,,2.4,,,,
GR0001,unranked,DEREE--The American College of Greece,deree-the-american-college-of-greece,,private,-2,Athens,,3439,,,82,,,,,,,,,
667076,specialty-arts,Design Institute of San Diego,design-institute-of-san-diego,,proprietary,-2,"San Diego, CA",25649,121,,,87,,,,,,,,,
125971,unranked,DigiPen Institute of Technology,digipen-institute-of-technology,,proprietary,-2,"Redmond, WA",34900,1062,,,38,,,,< 2.0,,1140,1340,24,32
667134,tribal,Dine College,dine-college,,public,-2,"Tsaile, AZ",1410,1463,,,,,,,,,,,,
1858,faith,Divine Word College,divine-word-college,,private,-2,"Epworth, IA",13780,66,,,63,,,,,,,,,
1914,regional-colleges-midwest,Donnelly College,donnelly-college,midwest,private,-2,"Kansas City, KS",8100,317,,,,,,,,,,,,
4641,regional-colleges-midwest,Dunwoody College of Technology,dunwoody-college-of-technology,midwest,private,-2,"Minneapolis, MN",23247,1281,,,62,2.8,,,,,,,,
666948,regional-colleges-south,Eastern Florida State College,eastern-florida-state-college,south,public,-2,"Cocoa, FL",,13937,,,,3.1,,,,,,,,
749831,health,Eastern International College--Jersey City,eastern-international-college-jersey-city,,proprietary,-2,NJ,16442,336,,,,,,,,,,,,
666964,regional-colleges-south,East Georgia State College,east-georgia-state-college,south,public,-2,"Swainsboro, GA",9488,2741,,,,,,,,,,,,
667036,regional-colleges-west,Edmonds Community College,edmonds-community-college,west,public,-2,"Lynnwood, WA",9498,7877,,,,,,,,,,,,
23289,faith,Emmaus Bible College,emmaus-bible-college,,private,-2,"Dubuque, IA",19250,215,,,94,,,,,,910,1300,18,27
25694,specialty-arts,Escuela de Artes Plasticas de Puerto Rico,escuela-de-artes-plasticas-de-puerto-rico,,public,-2,"San Juan, PR",6582,441,,,91,,,,,,,,,
7121,faith,Faith Baptist Bible College and Theological Seminary,faith-baptist-bible-college-and-theological-seminary,,private,-2,"Ankeny, IA",17650,319,,,63,,,,,,,,,
11112,specialty-arts,Fashion Institute of Design & Merchandising,fashion-institute-of-design--merchandising,,proprietary,-2,"Los Angeles, CA",31870,1960,,,38,,,,,,,,,
2866,regional-universities-north,Fashion Institute of Technology,fashion-institute-of-technology,north,public,-2,"New York, NY",16493,7959,,,59,,,,,,,,,
667037,regional-colleges-west,Feather River Community College District,feather-river-community-college-district,west,public,-2,"Quincy, CA",9865,1990,,,100,,,,,,,,,
313779,unranked,Florida A&M University -- Florida State University College of Engineering,florida-am---florida-state,,public,-2,FL,,,,,,,2.5,,,,,,,
666952,regional-colleges-south,Florida Gateway College,florida-gateway-college,south,public,-2,"Lake City, FL",10204,3406,,,68,,,,,< 2.0,,,,
667013,regional-colleges-south,Florida Keys Community College,florida-keys-community-college,south,public,-2,"Key West, FL",,874,,,,,,,,,,,,
1477,regional-colleges-south,Florida SouthWestern State College,edison-state-college,south,public,-2,"Fort Myers, FL",,16672,,,79,,,,,2.1,,,,
1484,regional-colleges-south,Florida State College--Jacksonville,florida-state-college-jacksonville,south,public,-2,"Jacksonville, FL",9992,24605,,,,,,,,2.7,,,,
667038,regional-colleges-west,Foothill College,foothill-college,west,public,-2,"Los Altos Hills, CA",10248,15123,,,,,,,,,,,,
31062,health,Franciscan Missionaries of Our Lady University,franciscan-missionaries-of-our-lady-university,,private,-2,"Baton Rouge, LA",14535,1018,,,57,,,,,2.6,,,20,24
3046,specialty-business,Franklin University,franklin-university,,private,-2,"Columbus, OH",9577,4261,,,,,,,< 2.0,2.4,,,,
CH0001,unranked,Franklin University Switzerland,franklin-university-switzerland,,private,-2,6924 Sorengo (Lugano,45400,,,,,,,,,,,,,
39463,specialty-engineering,Franklin W. Olin College of Engineering,franklin-w-olin-college-of-engineering,,private,-2,"Needham, MA",56342,310,,,16,3.9,4.4,,,,1450,1570,34,35
667089,health,Galen College of Nursing--Louisville,galen-college-of-nursing-louisville,,proprietary,-2,"Louisville, KY",17650,2848,,,30,,,,,2.1,,,13,26
667000,regional-colleges-south,Georgia Highlands College,georgia-highlands-college,south,public,-2,"Rome, GA",9696,6168,,,,,,,,2.2,,,,
667014,regional-colleges-south,Georgia Military College,georgia-military-college,south,public,-2,"Milledgeville, GA",6615,8766,,,,,,,,,,,,
3686,regional-universities-north,Goddard College,goddard-college,north,private,-2,"Plainfield, VT",18210,165,,,,,,,,,,,,
22205,faith,God's Bible School and College,gods-bible-school-and-college,,private,-2,"Cincinnati, OH",7150,331,,,53,,,,,,,,,
1429,specialty-business,Goldey-Beacom College,goldeybeacom-college,,private,-2,"Wilmington, DE",25500,731,,,57,,,,,,,,,
6389,health,Goldfarb School of Nursing at Barnes-Jewish College,goldfarb-school-of-nursing-at-barnesjewish-college,,private,-2,"St. Louis, MO",,,,,,,,,,3.3,,,,
667090,health,Good Samaritan College of Nursing and Health Science,good-samaritan-college-of-nursing-and-health-science,,private,-2,"Cincinnati, OH",15470,351,,,41,,,,,,940,1270,,
667091,health,Goodwin College,goodwin-college,,private,-2,"East Hartford, CT",20998,3208,,,,,,,,< 2.0,,,,
2265,faith,Grace Christian University,grace-christian-university,,private,-2,"Grand Rapids, MI",22350,1009,,,100,,,,,,,,,
667039,regional-colleges-west,Grays Harbor College,grays-harbor-college,west,public,-2,"Aberdeen, WA",9687,1853,,,,,,,,,,,,
2269,faith,Great Lakes Christian College,great-lakes-christian-college,,private,-2,"Lansing, MI",17220,171,,,,,,,,,,,,
667040,regional-colleges-west,Green River College,green-river-college,west,public,-2,"Auburn, WA",4694,8435,,,,,,,,,,,,
666951,regional-colleges-south,Gulf Coast State College,gulf-coast-state-college,south,public,-2,"Panama City, FL",7685,4797,,,,,,,,2.0,,,,
10438,tribal,Haskell Indian Nations University,haskell-indian-nations-university,,public,-2,"Lawrence, KS",,789,,,88,,,,,,730,1030,15,19
1685,faith,Hebrew Theological College,hebrew-theological-college,,private,-2,"Skokie, IL",13760,193,,,100,,,,,,,,,
2154,faith,Hellenic College,hellenic-college,,private,-2,"Brookline, MA",22490,52,,,64,,,,,,,,,
667069,regional-colleges-midwest,Henry Ford College,henry-ford-college,midwest,public,-2,"Dearborn, MI",6940,12146,,,,,,,,,,,,
415197,unranked,Herzing University-Atlanta,herzing-universityatlanta,,private,-2,GA,,,,,,,,,,< 2.0,,,,
268500,unranked,Herzing University-Brookfield,herzing-universitybrookfield,,private,-2,WI,,,,,,,,,,< 2.0,,,,
716803,unranked,Herzing University-Kenosha,herzing-universitykenosha,,private,-2,WI,,,,,,,,,,< 2.0,,,,
643831,unranked,Herzing University--Orlando,herzing-universitywinter-park,,private,-2,FL,,,,,,,,,,< 2.0,,,,
667070,regional-colleges-midwest,Hesston College,hesston-college,midwest,private,-2,"Hesston, KS",28992,359,,,50,3.4,,,,2.0,940,1140,17,23
667041,regional-colleges-west,Highline College,highline-college,west,public,-2,"Des Moines, WA",,6310,,,,,,,,,,,,
1389,faith,Holy Apostles College and Seminary,holy-apostles-college-and-seminary,,private,-2,"Cromwell, CT",8720,202,,,,,,,,,,,,
667093,health,Huertas College,huertas-college,,proprietary,-2,"Caguas, PR",7165,653,,,,,,,,,,,,
GB0001,specialty-business,Hult International Business School,hult-international-business-school,,private,-2,"Cambridge, MA",49950,1605,,,38,3.1,,2.3,,,,,,
803372,tribal,Ilisagvik College,ilisagvik-college,,public,-2,"Barrow, AK",4780,233,,,,,,,,,,,,
1493,regional-colleges-south,Indian River State College,indian-river-state-college,south,public,-2,"Fort Pierce, FL",,16942,,,,,,,,< 2.0,,,,
21464,tribal,Institute of American Indian Arts,institute-of-american-indian-arts,,public,-2,"Santa Fe, NM",4921,570,,,100,,,,,,,,,
KY0001,unranked,International College of the Cayman Islands,international-college-of-the-cayman-islands,,private,-2,Grand Cayman KY1-1501,,,,,,,,,,,,,,
666968,regional-colleges-midwest,Jackson College,jackson-college,midwest,public,-2,"Jackson, MI",11933,4616,,,,,,,,,,,,
666971,specialty-business,Jamestown Business College,jamestown-business-college,,proprietary,-2,"Jamestown, NY",12645,305,,,90,,,,,,,,,
2740,faith,Jewish Theological Seminary of America,jewish-theological-seminary-of-america,,private,-2,"New York, NY",58703,144,,,59,,,,,,1343,1468,30,33
21567,faith,Johnson University (FL),johnson-university-florida,,private,-2,"Kissimmee, FL",17630,182,,,31,,,,,,855,1090,17,21
3495,faith,Johnson University (TN),johnson-university-tennessee,,private,-2,"Knoxville, TN",19274,758,,,55,3.5,,,,,990,1215,18,24
2742,specialty-arts,Juilliard School,juilliard-school,,private,-2,"New York, NY",51480,588,,,7,,,,,,,,,
2473,specialty-arts,Kansas City Art Institute,kansas-city-art-institute,,private,-2,"Kansas City, MO",40100,699,,,57,,,,,,,,,
667095,health,Kent State University at East Liverpool,kent-state-university-at-east-liverpool,,public,-2,"East Liverpool, OH",15105,1159,,,,,,,,,,,,
7035,health,Kettering College,kettering-college,,private,-2,"Kettering, OH",13824,615,,,22,,,,,2.8,,,20,25
667096,health,Laboure College,laboure-college,,private,-2,"Milton, MA",32813,988,,,21,,,,,< 2.0,,,,
667024,regional-colleges-north,Lackawanna College,lackawanna-college,north,private,-2,"Scranton, PA",16130,1991,,,35,,,,,,,,,
23305,specialty-arts,Laguna College of Art and Design,laguna-college-of-art-and-design,,private,-2,"Laguna Beach, CA",32600,784,,,81,,,,,,,,,
667071,regional-colleges-midwest,Lake Michigan College,lake-michigan-college,midwest,public,-2,"Benton Harbor, MI",6743,3022,,,,,,,,,,,,
666953,regional-colleges-south,Lake-Sumter State College,lakesumter-state-college,south,public,-2,"Leesburg, FL",13276,4872,,,,,,,,,,,,
10501,health,Lakeview College of Nursing,lakeview-college-of-nursing,,private,-2,"Danville, IL",,,,,,,,,,2.2,,,,
666983,regional-colleges-west,Lake Washington Institute of Technology,lake-washington-institute-of-technology,west,public,-2,"Kirkland, WA",,3620,,,,,,,,,,,,
666986,regional-colleges-north,Landmark College,landmark-college,north,private,-2,"Putney, VT",61490,495,,,55,,,,,,,,,
LB0002,unranked,Lebanese American University,lebanese-american-university,,private,-2,Chouran,20473,6984,,,81,3,,,,,1010,1230,,
20748,health,Life University,life-university,,private,-2,"Marietta, GA",13596,880,,,96,,,,,,828,1200,15,26
7466,specialty-business,LIM College,lim-college,,proprietary,-2,"New York, NY",28756,1353,,,84,2.9,,,,,940,1130,18,23
1708,faith,Lincoln Christian University,lincoln-christian-university,,private,-2,"Lincoln, IL",13980,308,,,39,3.4,,,,,990,1120,17,26
6975,specialty-business,Lincoln University (CA),lincoln-university-california,,private,-2,"Oakland, CA",11390,95,,,,,,,,,,,,
